م	Collective File Name	Context	Ambigous
7745	300-4 Social Sciences	إخفاء 56 مليون دولار في صناديق من الكرتون	['صناديق']
7747	300-4 Social Sciences	إنفستكورب يفوز بجائزة إدارة صناديق التحوط	['صناديق']
7749	300-4 Social Sciences	أسياد الحرب" يواجهون للمرة الأولى قانون صناديق الاقتراع	['صناديق']
7751	300-4 Social Sciences	بلتون" ينظم مؤتمر الاستثمار الثالث لجذب صناديق الاستثمار الأمريكية	['صناديق']
7753	300-4 Social Sciences	دبي الاسلامي" و"دبي وورلد" يطرحان صناديق بـ5 مليارات دولار	['صناديق']
7755	300-4 Social Sciences	وأبدى ميستورا إعجابه بالإقبال الملحوظ للعراقيات على صناديق الاقتراع.	['صناديق']
7757	300-4 Social Sciences	الحيز الواسع للنشر ضحى بالحقوق المحفوظة للمؤلف	['ضحى']
7759	300-4 Social Sciences	أيها المسلم التقى سلاما فى ضحى العيد قد أتتك البشائر	['ضحى']
7761	300-4 Social Sciences	تكريم مسلم ضحى بنفسه لإنقاذ مسيحى بالدقهلية	['ضحى']
12007	900-3 Geography & history _ A	أمرتهم أمري بمنعرج اللوى فلم يستبينوا النصح إلا ضحى الغد	['ضحى']
1907	000-4 Generalities	7- ضياع الحسنات يوم القيامة.	['ضياع']
7763	300-4 Social Sciences	احسموا انتقال الراهب قبل ضياع مستقبله	['ضياع']
7765	300-4 Social Sciences	السيد" يتهم "الصحة" بالتفانى فى ضياع حقوق الأطباء	['ضياع']
7767	300-4 Social Sciences	العامة للتأمينات المتوسطية": ضياع ملفات وتلاعب بالتعويضات	['ضياع']
7769	300-4 Social Sciences	انفصال الأبوين ضياع لا مفر منه للأبناء	['ضياع']
7771	300-4 Social Sciences	إسوارة تضمن للأهالي عدم ضياع أطفالهم	['ضياع']
7773	300-4 Social Sciences	حرية دوت كوم" رواية ترصد ضياع العرب	['ضياع']
11521	800-2 Literature & rhetoric _ A	الخليفة المعتضد يتنبأ بأن ضياع الدولة	['ضياع']
7775	300-4 Social Sciences	* الاستهتار والسهر ضيع اللاعبين	['ضيع']
7777	300-4 Social Sciences	«الأوروبي» ضيع حقوق الإنسان المصري في ظلمة الأنفاق	['ضيع']
7779	300-4 Social Sciences	الإعلام ضيع سمعة الاتفاق !	['ضيع']
7781	300-4 Social Sciences	مذيع الغفلة ضيع المشاهد بالمعلومات الخاطئة عن الصفقة.	['ضيع']
1909	000-4 Generalities	35 طابق 54000 متر مربع	['طابق']
7783	300-4 Social Sciences	«الزكاة» يدشن طابق الإدارة بتمويل من «العزم»	['طابق']
7785	300-4 Social Sciences	السماح ببناء طابق إضافي بمساكن القطيف	['طابق']
7787	300-4 Social Sciences	برج دبي يكسر حاجز المائة طابق	['طابق']
7789	300-4 Social Sciences	نظام المملكة طابق الشريعة في صيانة الحياة الخاصة للإنسان	['طابق']
7791	300-4 Social Sciences	شيخ طاعن في السن يلقى حتفه بعد تخديره وخنقه بالبطانيات	['طاعن']
7793	300-4 Social Sciences	طاعن ضابط الشرطة في السالمي في قبضة الأمن	['طاعن']
1911	000-4 Generalities	... لإكمال القراءة .. أدب علي بن أبي طالب	['طالب']
1913	000-4 Generalities	1.مدرسة روجيب الثانوية للبنين: ويدرس فيها حوالي 500 طالب.	['طالب']
1915	000-4 Generalities	2. طالب بتسليم المعارف العربية للعرب أنفسهم.	['طالب']
1917	000-4 Generalities	Wbs وتستخدم 371 موظفا وأكثر من 7000 طالب والمشاركين	['طالب']
1919	000-4 Generalities	المحسن بن علي بن أبي طالب	['طالب']
1921	000-4 Generalities	الهجرة إلى الحبشة وشعر أبي طالب.	['طالب']
1923	000-4 Generalities	إرسال مسلم بن عقيل بن أبي طالب إلى الكوفة.	['طالب']
1925	000-4 Generalities	أبا بكر بن علي بن أبي طالب	['طالب']
1927	000-4 Generalities	أبناء علي بن أبي طالب وأحفاده.	['طالب']
1929	000-4 Generalities	أبو طالب بن عبد المطلب	['طالب']
1931	000-4 Generalities	أحمد أبو طالب متزوج ولديه ثلاث بنات وولد.	['طالب']
1933	000-4 Generalities	أم كلثوم بنت علي بن أبي طالب	['طالب']
1935	000-4 Generalities	آل طالب بن حسن .	['طالب']
1937	000-4 Generalities	بقلم: طالب داغستاني- غازي محمد بن فخر الدين	['طالب']
1939	000-4 Generalities	تدور أحداث القصة عن تاتسومي، هو طالب	['طالب']
1941	000-4 Generalities	ثناء علي بن أبي طالب عليه.	['طالب']
1943	000-4 Generalities	جامعة تتسع لأكثر من 22000 طالب جامعي،.	['طالب']
1945	000-4 Generalities	جسدت شخصية أبو طالب في مسلسلات وأفلام منها: 	['طالب']
1947	000-4 Generalities	جواهر المطالب في مناقب الإمام علي بن أبي طالب (كتاب)	['طالب']
1949	000-4 Generalities	حرم علي بن أبي طالب	['طالب']
1951	000-4 Generalities	خديجة بنت علي بن أبي طالب	['طالب']
1953	000-4 Generalities	خلافة علي بن أبى طالب	['طالب']
1955	000-4 Generalities	سرية علي بن أبي طالب	['طالب']
1957	000-4 Generalities	طالب القائمون على المؤتمر الوطني الأردني عام 1928 إلى: 	['طالب']
1959	000-4 Generalities	طالب في الأكاديمية ومساعد ليثيا.	['طالب']
1961	000-4 Generalities	كريم الآن طالب بكلية العلوم جامعة الإسكندرية.	['طالب']
1963	000-4 Generalities	كما طالب الشباب المصري بالابتعاد عن ثقافة الخوف قائلا: 	['طالب']
1965	000-4 Generalities	نجيب: طالب ثانوي في ثانوية الأئمة والخطباء.	['طالب']
1967	000-4 Generalities	والآن طلابها في الجامعات السودانية تفيق الخمسين طالب وطالبة	['طالب']
1969	000-4 Generalities	ولذلك طالب القرار حكومة جنوب أفريقيا بما يلي: 	['طالب']
1971	000-4 Generalities	يتعلم طالب ألماني اللغة الفرنسية.	['طالب']
1973	000-4 Generalities	يدرس بجامعة كا فوسكاري حوالي 19 ألف طالب.	['طالب']
1975	000-4 Generalities	ينتسب إليها أكثر من 25000 طالب و2600 مدرس.	['طالب']
7795	300-4 Social Sciences	.. و يكرم 200 طالب متفوق بتعليم الشرقية الليلة	['طالب']
7797	300-4 Social Sciences	1.200 طالب ينظفون المسجد الحرام	['طالب']
7799	300-4 Social Sciences	55" ألف طالب في الاختبارات ببيشة والدواسر	['طالب']
7801	300-4 Social Sciences	ابتعاث 100 ألف طالب خلال 5 سنوات مقبلة	['طالب']
7803	300-4 Social Sciences	ابن نخيرات طالب بطرح «السقف» للتصويت	['طالب']
7805	300-4 Social Sciences	اتحاد الشباب الفلسطيني في لبنان": 2000 طالب مهددون بترك جامعاتهم	['طالب']
7807	300-4 Social Sciences	اتهام 3 أشقاء بخطف طالب بسبب خلافاتهم المالية مع خاله	['طالب']
7809	300-4 Social Sciences	احتجاز اثنين من المتهمين بمقتل طالب الأكاديمية بأكتوبر	['طالب']
7811	300-4 Social Sciences	اختبار 4 ملايين طالب.. والمرور يتوعد المفحطين	['طالب']
7813	300-4 Social Sciences	اختبارات القياس تحرم 100 ألف طالب من المقاعد الجامعية	['طالب']
7815	300-4 Social Sciences	اختطاف طالب بكلية الطب من أمام منزله بالمحلة	['طالب']
7817	300-4 Social Sciences	اختيار طالب سعودي عضوا في الملتقى السنوي للقياديين الأستراليين	['طالب']
7819	300-4 Social Sciences	استبيان «القبس» شمل 200 طالب وطالبة 51	['طالب']
7821	300-4 Social Sciences	استقبال 500 طالب بمدينة تدريب الأمن العام بالظهران	['طالب']
7823	300-4 Social Sciences	استيعاب 35 ألف طالب بـ «مدينة» جامعة الملك فيصل	['طالب']
7825	300-4 Social Sciences	اكتشف 2» يثري 400 طالب وطالبة في الرياضيات والعلوم	['طالب']
7827	300-4 Social Sciences	الأبنية التعليمية": مدارس القليوبية مستعدة لاستقبال مليون طالب	['طالب']
7829	300-4 Social Sciences	التعليم" تخصص قناعا واقيا لكل طالب	['طالب']
7831	300-4 Social Sciences	التعليم": 124 ألف طالب بالمرحلة الأولى من الثانوية تقدموا للامتحان	['طالب']
7833	300-4 Social Sciences	التعليم": 555 ألف طالب يؤدون امتحانات الدبلومات والجدول لم يعتمد	['طالب']
7835	300-4 Social Sciences	الجامعة الإلكترونية" تقبل 8000 طالب وطالبة	['طالب']
7837	300-4 Social Sciences	الحلاقون" الثلاثة مزقوا جسد طالب وصديقه	['طالب']
7839	300-4 Social Sciences	الصحة" تعلن وفاة أول طالب بأنفلونزا الخنازير	['طالب']
7841	300-4 Social Sciences	الطاقة العالمي" يختار طالب دكتوراه سعودي لبرنامج قادة المستقبل	['طالب']
7843	300-4 Social Sciences	العفو الدولية": مصر ترحل 200 طالب لجوء إريتيرى	['طالب']
7845	300-4 Social Sciences	المبرات" تحتفل بتخريج 300 طالب جامعي	['طالب']
7847	300-4 Social Sciences	المصرية للتمويل" تدرب 300 طالب على التعامل بالبورصة	['طالب']
7849	300-4 Social Sciences	الوزراء" يبحث آليات إعفاء 18 مليون طالب من المصروفات	['طالب']
7851	300-4 Social Sciences	انتظام 126 ألف طالب وطالبة في مدارس أبوظبي	['طالب']
7853	300-4 Social Sciences	إلحاق 17 ألف طالب وطالبة من البدون بالمدارس	['طالب']
7855	300-4 Social Sciences	إياد الخرافي: أكثر من 80 ألف طالب التحقوا بفعاليات النادي	['طالب']
7857	300-4 Social Sciences	تحالف الإسماعيلية" يصدر بيانا ضد قتلة طالب الهندسة بالسويس	['طالب']
7859	300-4 Social Sciences	تعليم الإسماعيلية" تعيد طالب ثانوى بعد فصله بسبب السياسة	['طالب']
7861	300-4 Social Sciences	تقنية" أبها تقبل 600 طالب	['طالب']
7863	300-4 Social Sciences	راحت عليك يا طالب الحماية	['طالب']
7865	300-4 Social Sciences	سامسونج" تدرب 100 طالب وطالبة من جمعية البر في "نيوهورايزن"	['طالب']
7867	300-4 Social Sciences	مارس" تتضامن مع طالب متهم بالسرقة	['طالب']
7869	300-4 Social Sciences	والجمهور طالب بإبعاده بكل إخلاص	['طالب']
1977	000-4 Generalities	البويغيات المكروية هي طائفة من الفطريات تتبع شعبة الفطريات البويغية.	['طائفة']
1979	000-4 Generalities	الذئاريات ، فصيلة فطور مجهرية من طائفة العشوفيات.	['طائفة']
1981	000-4 Generalities	الطائفة الامبروسية (طائفة القديس امبروس).	['طائفة']
7871	300-4 Social Sciences	«الشيوخ» الأميركي يدعو إلى مساعدة طائفة دينية إيرانية	['طائفة']
7873	300-4 Social Sciences	اكتشاف جينة "صغر الرأس والمخ" عند شريحة من طائفة الأميش	['طائفة']
7875	300-4 Social Sciences	إسرائيليات الأفارقة: طائفة جديدة في إسرائيل	['طائفة']
7877	300-4 Social Sciences	لن نصمت حتى تسقط طائفة النهضة وشيخها الغنوشي"	['طائفة']
11791	900-2 Geography & history _ A	[17ب] باب يشتمل على طائفة من الوزراء والأعيان، ممن كان	['طائفة']
1983	000-4 Generalities	1- طبيعة العلم Nature of Science.	['طبيعة']
1985	000-4 Generalities	العوامل المطلوبة لإعادة طبيعة برية ناجحة.	['طبيعة']
1987	000-4 Generalities	الكتاب الثاني: طبيعة الفضاء وإمكانية الفراغ	['طبيعة']
1989	000-4 Generalities	تحدد طبيعة المنتج أو العملية والغازات المستعملة متطلبات معدل التسرب: 	['طبيعة']
1991	000-4 Generalities	طبيعة المادة ودرجة الصعوبة	['طبيعة']
1993	000-4 Generalities	طبيعة النشاط: التجارة والصيد وإصلاح السفن وركوب الزوارق.	['طبيعة']
1995	000-4 Generalities	طبيعة النشاط: التجارة والمسافرون والصيد؛	['طبيعة']
1997	000-4 Generalities	طبيعة وحجم ظاهرة الإساءة للأطفال في الأردن 1987.	['طبيعة']
7879	300-4 Social Sciences	«الشورى» يوصي بإعادة تقييم مواصفات الطرق لتلائم طبيعة المناطق المختلفة	['طبيعة']
7881	300-4 Social Sciences	البريد" يقرر زيادة طبيعة العمل 100% وفتح جميع المكاتب السبت	['طبيعة']
7883	300-4 Social Sciences	التجمع: التعديلات على الدستور تتوقف على طبيعة المواد	['طبيعة']
7885	300-4 Social Sciences	هذا ولم تشر المصادر إلى طبيعة المجمع.	['طبيعة']
12009	900-3 Geography & history _ A	الفصل الحادي عشر في أن من طبيعة الملك الترف	['طبيعة']
1999	000-4 Generalities	طعم غير مستساغ في الفم.	['طعم']
3355	200-1 Religion _ A	باب ذاق طعم الإيمان من رضى بالله ربا.	['طعم']
7887	300-4 Social Sciences	CNNArabic.com - الزمالك يستعيد طعم الفوز والإسماعيلي يفلت من "الكمين"	['طعم']
7889	300-4 Social Sciences	التعادل أمام إنجلترا له طعم آخر	['طعم']
7891	300-4 Social Sciences	الطاقة الإيجابية" اليوم ببرنامج "طعم البيوت"	['طعم']
7893	300-4 Social Sciences	طعم الفرح" اختفى في الأعراس	['طعم']
11523	800-2 Literature & rhetoric _ A	والشرى أرى عند طعم الحنظل	['طعم']
2001	000-4 Generalities	عمليات طعن تل أبيب 2016	['طعن']
7895	300-4 Social Sciences	«التمييز» تحدد جلسة 29 مايو لنظر طعن «حريق العيون»	['طعن']
7897	300-4 Social Sciences	اعتقال رجل طعن 3 أشخاص وشرطيا بمسجد في بريطانيا	['طعن']
7899	300-4 Social Sciences	الإدارية العليا" ترفض طعن الرئاسة وتؤيد وقف انتخابات مجلس النواب	['طعن']
7901	300-4 Social Sciences	الإدارية العليا" تنظر طعن الترشح لرئاسة تحرير الصحف القومية	['طعن']
7903	300-4 Social Sciences	الإدارية العليا" تواصل نظر طعن "قوافل الإغاثة"	['طعن']
7905	300-4 Social Sciences	الإدارية" تؤجل نظر طعن عودة "النصر للمراجل البخارية" للقطاع العام	['طعن']
7907	300-4 Social Sciences	التحقيق في طعن شخص مجهول الهوية في مكة المكرمة	['طعن']
7909	300-4 Social Sciences	التمييز تفصل. في طعن "بو فقيرة"	['طعن']
7911	300-4 Social Sciences	الدستورية" السودانية تقبل طعن "العمدة" على تقسيم السودان "شكلا"	['طعن']
7913	300-4 Social Sciences	العليا للانتخابات" تتلقى 101 طعن على مرشحين تم استبعادهم	['طعن']
7915	300-4 Social Sciences	الكلية تنظر طعن جدول الشامية 6 مايو المقبل	['طعن']
7917	300-4 Social Sciences	النقض" ترفض طعن قاتل جاره وتؤيد حبسه 7 سنوات	['طعن']
7919	300-4 Social Sciences	النقض" تقبل طعن قاتل هبة ونادين وتعيد محاكمته	['طعن']
7921	300-4 Social Sciences	الوطن": طعن الرئاسة على حكم وقف الانتخابات "خطوة سلبية"	['طعن']
2003	000-4 Generalities	لما طرحت الشبك طلع الشبك خالي	['طلع']
3531	200-3 Religion _ A	والنخل باسقات لها طلع نضيد	['طلع']
7923	300-4 Social Sciences	الحريري: إذا طلع بإيدك ما تتأخر.	['طلع']
7925	300-4 Social Sciences	حل الربيع.. فهل طلع «صفر» من البصرة؟	['طلع']
7927	300-4 Social Sciences	زراعة الجوف توجه إرشادات طلع النخيل	['طلع']
7929	300-4 Social Sciences	صوت مصر طلع من الميدان	['طلع']
7931	300-4 Social Sciences	من طلع من داره قل مقداره يا علي	['طلع']
7933	300-4 Social Sciences	موجة البرد تؤخر ظهور طلع النخيل عن موعده	['طلع']
11191	400-2 Language _ A	البرزين: إناء يتخذ من قشر طلع الفحال يشرب به.	['طلع']
11793	900-2 Geography & history _ A	شقا - ناب البعير إذا طلع. وقال طفيل الغنوي: 	['طلع']
7935	300-4 Social Sciences	الجري حر طليق وبإمكانه التوقيع لأي فريق	['طليق']
7937	300-4 Social Sciences	الكسب غبر المشروع" يستمع لشهادة طليق ابنة حسين سالم	['طليق']
7939	300-4 Social Sciences	سجين طليق يسلب سيارة في بعلبك	['طليق']
7941	300-4 Social Sciences	فهد طليق يثير الرعب في مدينة هندية	['طليق']
2005	000-4 Generalities	“في عشق امرأة عاقر”، 2011	['عاقر']
3463	200-2 Religion _ A	وأما قدار آخره راء فهو قدار بن سالف عاقر الناقة.	['عاقر']
7943	300-4 Social Sciences	إحالة عاقر للجنايات بعد اتهامها بخطف رضيع من والدته	['عاقر']
7945	300-4 Social Sciences	«عاكس» فتاة فكشف عن حقيقته «متعاطي مخدرات»	['عاكس']
7947	300-4 Social Sciences	عائلة تقتل مراهقا عاكس ابنتها	['عاكس']
7949	300-4 Social Sciences	ماذا لو عاكس الآخرون أخواتكم؟	['عاكس']
2007	000-4 Generalities	(2003-1937) عالم آثار مصري راحل	['عالم']
2009	000-4 Generalities	14.تأليف مسلسل دنيا الصغار في عالم البحار 90 حلقة.	['عالم']
2011	000-4 Generalities	1969 برونو سنيل، عالم لغوي (لغات قديمة).	['عالم']
2013	000-4 Generalities	1981 كورت فون فريتز، عالم لغوي (لغات قديمة).	['عالم']
2015	000-4 Generalities	2- وإما عالم الناس: مقر الآدميين بالحلول.	['عالم']
2017	000-4 Generalities	2010 جددت عقدها مع شركة عالم الفن.	['عالم']
2019	000-4 Generalities	2014: المحركون والشركة: أقوى الأشخاص في عالم الفن، الغارديان	['عالم']
2021	000-4 Generalities	3- جائزة عالم الشهرة الأمريكية لمجلس العلوم 1992 .	['عالم']
2023	000-4 Generalities	Call Of LDPR لعبة أكشن في عالم مفتوح.	['عالم']
2025	000-4 Generalities	ابتكرها عالم البصريات الألماني جوزيف فون فراونهوفر.	['عالم']
2027	000-4 Generalities	ارنو ديلورم هو عالم أعصاب أمريكي، ولد في 1974.	['عالم']
2029	000-4 Generalities	الأخلاقيات الطبية في عالم على الإنترنت.	['عالم']
2031	000-4 Generalities	الأيض: فرضية عالم الحديد والكبريت.	['عالم']
2033	000-4 Generalities	التحديات التي تواجه التجارة بالفهرس عند الدخول إلى عالم الإنترنت: 	['عالم']
2035	000-4 Generalities	التعليم وكيف أصبح عالم اجتماع.	['عالم']
2037	000-4 Generalities	الجهبذ البارع في الفنون***عالم قطر المغرب الميمون	['عالم']
2039	000-4 Generalities	الحاج عمر بن سعيد طعل (عالم دين)	['عالم']
2041	000-4 Generalities	الخطوة الأولى في التوجه إلى عالم الفن.	['عالم']
2043	000-4 Generalities	السلامة الإقليمية في عالم متغير.	['عالم']
2045	000-4 Generalities	الشيخ السعيد اليجري: عالم جزائري	['عالم']
2047	000-4 Generalities	العظماء ال 100 (عالم الكمبيوتر) عام 1994 (19/09/1994)	['عالم']
2049	000-4 Generalities	الغابة بوصفها عالم خيالي وهمي.	['عالم']
2051	000-4 Generalities	الفصل الرابع " فضيحة في عالم الحدائق".	['عالم']
2053	000-4 Generalities	المرحلة الأولى في عالم الشهرة.	['عالم']
2055	000-4 Generalities	المطلوب للوصول لمرحلة عالم حيوان.	['عالم']
2057	000-4 Generalities	المؤسسة المانحة للجائزة: مجلة عالم الكمبيوتر	['عالم']
2059	000-4 Generalities	انطلاقها في عالم المصارعة المبكرة.	['عالم']
2061	000-4 Generalities	إد أوتس هو عالم حاسوب أمريكي، ولد في 1946.	['عالم']
2063	000-4 Generalities	إدوارد أوغست فون ريغيل (1815-1892) هو عالم نبات ألماني.	['عالم']
2065	000-4 Generalities	إرنست بيتشي (1851-1913) هو عالم نبات ألماني.	['عالم']
2067	000-4 Generalities	إسحق هنري بوركيل (1870-1965) هو عالم نبات بريطاني.	['عالم']
2069	000-4 Generalities	إغناتز أوربان (1848-1931) هو عالم نبات ألماني.	['عالم']
2071	000-4 Generalities	إلياس إمانويل نيلسون (1876-1949) هو عالم نبات سويدي.	['عالم']
2073	000-4 Generalities	إميليو لوفييه (1839-1911) هو عالم نبات سويسري.	['عالم']
2075	000-4 Generalities	إنها هدى حداد بصمة متميزة في عالم الفن.	['عالم']
2077	000-4 Generalities	إيدي ويليمز هو عالم حاسوب بلجيكي، ولد في 1962.	['عالم']
2079	000-4 Generalities	إيرل بلاك هو عالم سياسة أمريكي، ولد في 1942.	['عالم']
2081	000-4 Generalities	إيريك تومبل بيل هو عالم رياضيات وكاتب.	['عالم']
2083	000-4 Generalities	إيفز غودارد هو عالم إنسان أمريكي، ولد في 1941.	['عالم']
2085	000-4 Generalities	إيلي أبل كاريير (1818-1896) هو عالم نبات فرنسي.	['عالم']
2087	000-4 Generalities	أبو العلا عفيفي (1897 -1966)، عالم بالفلسفة والتصوف الإسلامي .	['عالم']
2089	000-4 Generalities	أبو المعين النسفي عالم لاهوت عربي	['عالم']
2091	000-4 Generalities	أبو منصور الكرماني عالم مسلم وفقيه، من فقهاء الحنفية.	['عالم']
2093	000-4 Generalities	أتيلا ل. بورهيدي مواليد 1932 هو عالم نبات مجري.	['عالم']
2095	000-4 Generalities	أحمد قاسم الجمعة (1938م) هو عالم آثار من الموصل.	['عالم']
2097	000-4 Generalities	أخيل ريشار (1794-1852) هو عالم نبات فرنسي.	['عالم']
2099	000-4 Generalities	أدلبرت فون كاميسو (1781-1838) هو عالم نبات ألماني.	['عالم']
2101	000-4 Generalities	أدولف تيودور برونيار (1801-1876) هو عالم نبات فرنسي.	['عالم']
2103	000-4 Generalities	أديسون فيشر هو عالم بيئة أمريكي، ولد في 1948.	['عالم']
2105	000-4 Generalities	أرمان دافيد (1826-1900) هو عالم نبات فرنسي.	['عالم']
2107	000-4 Generalities	أرنولد جي. كلوج هو عالم حيوانات أمريكي، ولد في 1935.	['عالم']
2109	000-4 Generalities	أريك ليونارد إكمان (1883-1931) هو عالم نبات سويدي.	['عالم']
2111	000-4 Generalities	أزيوماردي أزرا (و. 1955 م) هو عالم مسلم أندنوسي.	['عالم']
2113	000-4 Generalities	أشهر وأهم المطربين الذين تعاملوا مع عالم الفن.	['عالم']
2115	000-4 Generalities	أغنية "يا له من عالم رائع.	['عالم']
2117	000-4 Generalities	أفين نيلسون (1859-1952) هو عالم نبات أمريكي.	['عالم']
2119	000-4 Generalities	أكثر أعماله صيتا الكتاب ذو الستة مجلدات: «عالم الحيوانات».	['عالم']
2121	000-4 Generalities	ألان أرميتاغ هو عالم نبات أمريكي، ولد في 1950.	['عالم']
2123	000-4 Generalities	أن نقدم الإيمان بأدلته من عالم الشهادة.	['عالم']
2125	000-4 Generalities	تحقيق كتاب اغتنام الفرصة في محادثة عالم قفصة.	['عالم']
2127	000-4 Generalities	خوسيه فرنانديز مدريد , عالم وكاتب ورجل دولة	['عالم']
2129	000-4 Generalities	عالم الأرواح	['عالم']
7951	300-4 Social Sciences	[1912ـ وفاة عالم الرياضيات الفرنسي هنري بوانكاريه.	['عالم']
7953	300-4 Social Sciences	10 حقائق لا يعرفها كثيرون عن عالم الأثرياء	['عالم']
7955	300-4 Social Sciences	1906- وفاة عالم الفيزياء الفرنسي بيار كوري.	['عالم']
7957	300-4 Social Sciences	BMW.. تاريخ عريق بدأ بالطائرات واقتحم عالم السيارات	['عالم']
7959	300-4 Social Sciences	CNNArabic.com - مقتل المطربة سوزان تميم: أضواء على عالم خفي	['عالم']
7961	300-4 Social Sciences	Orange" الفرنسية تحصد جائزتين في "عالم الاتصالات لعام 2006"	['عالم']
7963	300-4 Social Sciences	ابتكار جديد من "ديور" في عالم العناية بالبشرة	['عالم']
7965	300-4 Social Sciences	ابن تيمية عالم من العلماء وليس حجة على الناس	['عالم']
7967	300-4 Social Sciences	اتحاد الجزائر تدخل عالم الاحتراف وحداد يعلن عن مشاريع كبيرة	['عالم']
7969	300-4 Social Sciences	اتهام عالم إيطالي توقع الزلزال بأنه معتوه	['عالم']
7971	300-4 Social Sciences	اختار عريس كويتي طريقة غير تقليدية لدخوله عالم المتزوجين.	['عالم']
7973	300-4 Social Sciences	اختيار عالم سعودي لرئاسة تحرير مجلة هندسية عالمية	['عالم']
7975	300-4 Social Sciences	استبدال السيارات القديمة يدخل عالم الطرائف	['عالم']
7977	300-4 Social Sciences	استراتيجيات التسويق في عالم الفطائر التجارية	['عالم']
7979	300-4 Social Sciences	استغاثة فنية من عالم النساء!	['عالم']
7981	300-4 Social Sciences	استنكار لإصدار دمشق أمرا باعتقال عالم دين	['عالم']
7983	300-4 Social Sciences	اعتقال عالم أميركي بتهمة محاولة التجسس لمصلحة إسرائيل	['عالم']
7985	300-4 Social Sciences	افتتاح (موتكس) المعرض التخصصي السوري في عالم الأزياء غدا	['عالم']
7987	300-4 Social Sciences	اقرأ ثم انطلق يقود تطورا جديدا في عالم الصحافة الإلكترونية	['عالم']
7989	300-4 Social Sciences	الاتحاد للطيران" تدخل عالم سباقات الفورمولا واحد	['عالم']
7991	300-4 Social Sciences	الافتتاحية.. ثبات في عالم متغير	['عالم']
7993	300-4 Social Sciences	الإبحار في عالم الخيال حرمني من الطاعة في رمضان	['عالم']
7995	300-4 Social Sciences	الإسلام في عالم متغير.. سياسات الإصلاح الإسلامي بعد 11 أيلول	['عالم']
7997	300-4 Social Sciences	الإعلانات.. وحدود المسؤولية في عالم السيارات	['عالم']
7999	300-4 Social Sciences	الإمارات تشارك بندوة الموسيقى في عالم الإسلام	['عالم']
8001	300-4 Social Sciences	الإيميل أخطر مشكلة في عالم الانترنت!	['عالم']
8003	300-4 Social Sciences	الأجهزة التكنولوجية تدخل عالم الهدايا وتسبب حيرة الأسرة	['عالم']
8005	300-4 Social Sciences	الأحد..مؤتمر"الشخصية المصرية فى عالم متغير"	['عالم']
8007	300-4 Social Sciences	الأديب المغربي إدريس الواغيش: أغواني الحب فـدخلت عالم الشعر	['عالم']
8009	300-4 Social Sciences	البرج" و"المترو" آخر صيحة فى عالم الانتحار	['عالم']
8011	300-4 Social Sciences	الثنائيات الأخطر" فى عالم كرة القدم	['عالم']
8013	300-4 Social Sciences	الجورنالجى" رواية جديدة عن أسرار عالم الصحافة	['عالم']
8015	300-4 Social Sciences	الرصيف".. آخر صرعة في عالم الصحافة العراقية الجديدة	['عالم']
8017	300-4 Social Sciences	الفتى الكثيف الشعر" في الصين يتطلع للنجومية في عالم الروك	['عالم']
8019	300-4 Social Sciences	الكاتبة السعودية رجاء عالم.	['عالم']
8021	300-4 Social Sciences	الملاحف" بوابة المرأة الصحراوية نحو عالم الجمال	['عالم']
8023	300-4 Social Sciences	الواد العفريت".. برنامج لكاريكا يكشف كواليس عالم الفن	['عالم']
8025	300-4 Social Sciences	الوطنية للاتصالات" تفتتح "عالم النقال" في الشرق الأوسط	['عالم']
8027	300-4 Social Sciences	انتماء والدي إلى عالم الصم ساعدني على فهم لغة الاشارة	['عالم']
8029	300-4 Social Sciences	انعدام الحوار طريق سريع لبلوغ الأبناء عالم المخدرات والضياع	['عالم']
8031	300-4 Social Sciences	إشكالية الثقافة والتنمية في عالم اليوم	['عالم']
8033	300-4 Social Sciences	إنتل" تدخل عالم الإلكترونيات الاستهلاكية	['عالم']
8035	300-4 Social Sciences	إيرانيون يحرقون علم بريطانيا احتجاجا على اغتيال عالم نووى	['عالم']
8037	300-4 Social Sciences	أجوارفوبيا" مجموعة قصصية عن عالم الأساطير والفنتازيا	['عالم']
8039	300-4 Social Sciences	أكرم خزام" يقتحم عالم الدجل والشعوذة	['عالم']
8041	300-4 Social Sciences	أودي تي تي» الجديدة نقلة في عالم السيارات الرياضية	['عالم']
8043	300-4 Social Sciences	بليلة بوحمد".. بوابة الشباب نحو عالم التجارة والمال	['عالم']
8045	300-4 Social Sciences	تواصل" منبر جديد في عالم الصحافة	['عالم']
8047	300-4 Social Sciences	جنية في قارورة" لإبراهيم فرغلي تخبط أمام عالم قاس وظالم	['عالم']
8049	300-4 Social Sciences	لحظة.. مشاهد من عالم الطفولة	['عالم']
11525	800-2 Literature & rhetoric _ A	الكميت عالم بأيام العرب وأشعارها	['عالم']
11647	800-3 Literature & rhetoric _ A	المسيب بن شريك اليوم عالم من العلماء	['عالم']
12011	900-3 Geography & history _ A	الحافظ، الإمام، الحجة، محمد بن ميمون المروزي، عالم مرو.	['عالم']
2131	000-4 Generalities	الزيادة عن عائد الاستثمار المستهدف (Residual Income).	['عائد']
8051	300-4 Social Sciences	* استبدلت سيزار لأنه عائد من الإصابة	['عائد']
8053	300-4 Social Sciences	«المالية» تلجأ إلي تنويع استثمارات أموال التأمينات لتحقيق عائد أعلي	['عائد']
